SampleID	PrimerPairID	BarcodeID	ProjectID
Castilleja_pilosa_var_steenensis_17150	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo519	Tank_D/Castilleja_48_two_plex_Jun18
Castilleja_pilosa_var_steenensis_17152	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo520	Tank_D/Castilleja_48_two_plex_Jun18
Castilleja_pilosa_var_steenensis_17153	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo521	Tank_D/Castilleja_48_two_plex_Jun18
Castilleja_pilosa_var_longispica_17154	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo522	Tank_D/Castilleja_48_two_plex_Jun18
Castilleja_quirosii_06040	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo523	Tank_D/Castilleja_48_two_plex_Jun18
Castilleja_fraterna_14157	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo524	Tank_D/Castilleja_48_two_plex_Jun18
Castilleja_pallida_15059	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo525	Tank_D/Castilleja_48_two_plex_Jun18
Cordylanthus_pilosus_var_pilosus_16061	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo526	Tank_D/Castilleja_48_two_plex_Jun18
Cordylanthus_nevinii_16461	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo527	Tank_D/Castilleja_48_two_plex_Jun18
Cordylanthus_parviflorus_16467	AT1G04200,AT1G13040,AT1G17760,AT1G26640,AT1G43860,AT1G80150_A,AT2G17670,AT2G28190_A,AT2G29210_A,AT2G29210_B_1,AT2G29210_B_2,AT2G38020_a_A,AT2G38020_a_C,AT2G38020_b,AT3G14730,AT3G16890,AT4G30825,AT5G18475,ETSB_18S_IGS,Tha_ITS1F_ITS2R,W11F_W12R,W12F_W13R,AT1_320F_C1261R,AT5_C875F_1890R,Cas_10778_F_Cas_11525_R,Cas_111970_F_Cas_112789_R,Cas_112854_F_Cas_113746_R,Cas_115094_F_Cas_116443_R,Cas_11589_F_Cas_12461_R,Cas_120561_F_Cas_121371_R,Cas_122476_F_Cas_123331_R,Cas_123306_F_Cas_124104_R,Cas_124082_F_Cas_124968_R,Cas_125001_F_Cas_125859_R,Cas_126110_F_Cas_126868_R,Cas_126859_F_Cas_127713_R,Cas_127891_F_Cas_128420_R,Cas_129331_F_Cas_130126_R,Cas_130168_F_Cas_130760_R,Cas_13394_F_Cas_14062_R,Cas_14073_F_Cas_14724_R,Cas_17609_F_Cas_18412_R,Cas_19198_F_Cas_19976_R,Cas_20851_F_Cas_21307_R,Cas_21290_F_Cas_22036_R,Cas_24256_F_Cas_25037_R,Cas_29425_F_Cas_30291_R,Cas_30274_F_Cas_31061_R,Cas_3185_F_Cas_3987_R,Cas_32159_F_Cas_32745_R,Cas_33546_F_Cas_34499_R,Cas_36699_F_Cas_37444_R,Cas_4537_F_Cas_5319_R,Cas_46472_F_Cas_47162_R,Cas_47139_F_Cas_47689_R,Cas_48611_F_Cas_49520_R,Cas_50548_F_Cas_51414_R,Cas_52327_F_Cas_52920_R,Cas_52901_F_Cas_53720_R,Cas_5508_F_Cas_6230_R,Cas_59866_F_Cas_60624_R,Cas_61880_F_Cas_62831_R,Cas_62840_F_Cas_63772_R,Cas_63749_F_Cas_64669_R,Cas_65707_F_Cas_66634_R,Cas_67504_F_Cas_68343_R,Cas_69456_F_Cas_70174_R,Cas_71554_F_Cas_72431_R,Cas_72399_F_Cas_73245_R,Cas_73947_F_Cas_74498_R,Cas_77140_F_Cas_78034_R,Cas_85769_F_Cas_86417_R	Kilo528	Tank_D/Castilleja_48_two_plex_Jun18
Leptopyrum_fumarioides1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0097	Tank_D/SAM_Thalictrum
Isopyrum_thalictroides1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0098	Tank_D/SAM_Thalictrum
Thalictrum_pringlei1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0099	Tank_D/SAM_Thalictrum
Thalictrum_pubigerum1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0100	Tank_D/SAM_Thalictrum
Isopyrum_biternatum1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0101	Tank_D/SAM_Thalictrum
Nigella_damascena1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0102	Tank_D/SAM_Thalictrum
Coptis_occidentalis1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0103	Tank_D/SAM_Thalictrum
Aquilegia_flavescens1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0104	Tank_D/SAM_Thalictrum
Thalictrum_elegans1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0105	Tank_D/SAM_Thalictrum
Thalictrum_elegans2	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0106	Tank_D/SAM_Thalictrum
Thalictrum_galeottii1	5_8S,ITS1,ITS2,MIX_5,MIX_6,MIX_7,PIS_1,PIS_3,PIS_4,thal_13,thal_15,thal_44,thal_45,thal_46,thal_47,thal_50,thal_51,thal_52,thal_53,thal_54,thal_55,thal_57,thal_58,thal_59,thal_61,thal_62,thal_64,thal_65,thal_68,thal_69,thal_70,thal_72,thal_74,thal_75,thal_78,thal_80,thal_81	Coin0107	Tank_D/SAM_Thalictrum
